Timestamp,Service,Message
2024-04-08 10:30:14,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-04-08 10:30:54,lightdm,gkr-pam: unable to locate daemon control file
2024-04-08 10:30:54,lightdm,gkr-pam: stashed password to try later in open session
2024-04-08 10:30:54,systemd-logind,Removed session c1.
2024-04-08 10:30:54,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-08 10:30:54,systemd-logind,New session c2 of user eduardovitor.
2024-04-08 10:30:54,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-08 10:30:54,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-04-08 10:30:57,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.57 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-04-08 10:30:57,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-08 10:30:57,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-04-08 10:31:39,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 11:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-08 11:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-08 11:19:18,systemd-logind,System is powering down.
2024-04-08 11:19:18,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.57, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-04-08 19:33:31,systemd-logind,New seat seat0.
2024-04-08 19:33:31,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-04-08 19:33:31,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-04-08 19:33:31,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-04-08 19:33:31,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-04-08 19:33:32,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-08 19:33:32,systemd-logind,New session c1 of user lightdm.
2024-04-08 19:33:32,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-08 19:33:32,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-04-08 19:33:32,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-04-08 19:33:59,lightdm,gkr-pam: unable to locate daemon control file
2024-04-08 19:33:59,lightdm,gkr-pam: stashed password to try later in open session
2024-04-08 19:33:59,systemd-logind,Removed session c1.
2024-04-08 19:33:59,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-08 19:33:59,systemd-logind,New session c2 of user eduardovitor.
2024-04-08 19:33:59,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-08 19:34:03,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-04-08 19:34:11,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-04-08 19:34:11,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-08 19:34:11,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-04-08 19:36:05,gnome-keyring-daemon,couldn't access control socket: /run/user/1000/keyring/control: No such file or directory
2024-04-08 19:36:06,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 19:37:10,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 20:10:19,sudo,pam_unix(sudo:auth): conversation failed
2024-04-08 20:10:19,sudo,pam_unix(sudo:auth): auth could not identify password for [eduardovitor]
2024-04-08 20:10:30,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor/Downloads ; USER=root ; COMMAND=/usr/sbin/openvpn eduardovitor.ovpn
2024-04-08 20:10:30,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-04-08 20:12:53,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 20:17:02,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-08 20:17:02,CRON,pam_unix(cron:session): session closed for user root
2024-04-08 20:21:06,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-08 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-08 21:13:14,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 21:16:09,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-08 21:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-08 21:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-08 21:21:27,systemd-logind,System is powering down.
2024-04-08 21:21:27,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-04-09 19:30:43,systemd-logind,New seat seat0.
2024-04-09 19:30:43,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-04-09 19:30:43,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-04-09 19:30:43,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-04-09 19:30:43,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-04-09 19:30:44,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-09 19:30:44,systemd-logind,New session c1 of user lightdm.
2024-04-09 19:30:44,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-09 19:30:45,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-04-09 19:30:45,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-04-09 19:32:53,lightdm,gkr-pam: unable to locate daemon control file
2024-04-09 19:32:53,lightdm,gkr-pam: stashed password to try later in open session
2024-04-09 19:32:53,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-09 19:32:53,systemd-logind,Removed session c1.
2024-04-09 19:32:53,systemd-logind,New session c2 of user eduardovitor.
2024-04-09 19:32:53,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-09 19:32:53,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-04-09 19:32:56,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.56 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-04-09 19:32:56,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-09 19:32:56,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-04-09 19:34:25,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-09 19:34:42,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-09 19:39:40,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/sbin/openvpn Downloads/eduardovitor.ovpn
2024-04-09 19:39:40,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-04-09 20:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-09 20:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-09 20:17:20,systemd-logind,Watching system buttons on /dev/input/event17 (WI-C200 (AVRCP))
2024-04-09 20:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-09 20:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-09 21:17:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-09 21:17:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-09 21:30:01,CRON,pam_unix(cron:session): session opened for user root(uid=0) by (uid=0)
2024-04-09 21:30:01,CRON,pam_unix(cron:session): session closed for user root
2024-04-09 21:35:26,systemd-logind,System is powering down.
2024-04-09 21:35:26,sudo,pam_unix(sudo:session): session closed for user root
2024-04-09 21:35:26,polkitd(authority=local),"Unregistered Authentication Agent for unix-session:c2 (system bus name :1.56, object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8) (disconnected from bus)"
2024-04-10 09:56:11,systemd-logind,New seat seat0.
2024-04-10 09:56:11,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-04-10 09:56:11,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-04-10 09:56:11,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-04-10 09:56:11,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-04-10 09:56:12,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-10 09:56:12,systemd-logind,New session c1 of user lightdm.
2024-04-10 09:56:12,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-10 09:56:12,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-04-10 09:56:13,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-04-10 09:56:18,lightdm,gkr-pam: unable to locate daemon control file
2024-04-10 09:56:18,lightdm,gkr-pam: stashed password to try later in open session
2024-04-10 09:56:18,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-10 09:56:18,systemd-logind,Removed session c1.
2024-04-10 09:56:18,systemd-logind,New session c2 of user eduardovitor.
2024-04-10 09:56:18,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-10 09:56:22,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-04-10 09:56:43,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.57 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-04-10 09:56:43,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 09:56:43,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-04-10 09:57:23,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-10 10:09:53,systemd-logind,System is powering down.
2024-04-10 14:41:29,systemd-logind,New seat seat0.
2024-04-10 14:41:29,systemd-logind,Watching system buttons on /dev/input/event2 (Power Button)
2024-04-10 14:41:29,systemd-logind,Watching system buttons on /dev/input/event1 (Power Button)
2024-04-10 14:41:29,systemd-logind,Watching system buttons on /dev/input/event0 (Lid Switch)
2024-04-10 14:41:29,systemd-logind,Watching system buttons on /dev/input/event3 (AT Translated Set 2 keyboard)
2024-04-10 14:41:30,lightdm,pam_unix(lightdm-greeter:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-10 14:41:30,systemd-logind,New session c1 of user lightdm.
2024-04-10 14:41:30,systemd,pam_unix(systemd-user:session): session opened for user lightdm(uid=113) by (uid=0)
2024-04-10 14:41:30,lightdm,gkr-pam: gnome-keyring-daemon started properly
2024-04-10 14:41:31,lightdm,"pam_succeed_if(lightdm:auth): requirement ""user ingroup nopasswdlogin"" not met by user ""eduardovitor"""
2024-04-10 14:41:52,systemd-logind,Suspending...
2024-04-10 14:43:49,systemd-logind,Lid opened.
2024-04-10 14:43:51,systemd-logind,Operation 'sleep' finished.
2024-04-10 14:43:53,lightdm,gkr-pam: unable to locate daemon control file
2024-04-10 14:43:53,lightdm,gkr-pam: stashed password to try later in open session
2024-04-10 14:43:53,lightdm,pam_unix(lightdm:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-10 14:43:53,systemd-logind,Removed session c1.
2024-04-10 14:43:53,systemd-logind,New session c2 of user eduardovitor.
2024-04-10 14:43:53,systemd,pam_unix(systemd-user:session): session opened for user eduardovitor(uid=1000) by (uid=0)
2024-04-10 14:43:58,lightdm,gkr-pam: gnome-keyring-daemon started properly and unlocked keyring
2024-04-10 14:44:08,polkitd(authority=local),"Registered Authentication Agent for unix-session:c2 (system bus name :1.59 [/usr/lib/policykit-1-gnome/polkit-gnome-authentication-agent-1], object path /org/gnome/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)"
2024-04-10 14:44:08,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 14:44:08,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/xfpm-power-backlight-helper --set-brightness-switch 0]
2024-04-10 14:44:59,sudo,eduardovitor : TTY=pts/0 ; PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/local/bin/apt update
2024-04-10 14:44:59,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 14:45:03,gnome-keyring-daemon,"asked to register item /org/freedesktop/secrets/collection/Default_5fkeyring/1, but it's already registered"
2024-04-10 14:45:17,sudo,pam_unix(sudo:session): session closed for user root
2024-04-10 14:45:36,sudo,eduardovitor : PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/dpkg_lock_check.sh
2024-04-10 14:45:36,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 14:45:36,sudo,pam_unix(sudo:session): session closed for user root
2024-04-10 14:45:38,sudo,eduardovitor : PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/synaptic-workaround.py enable
2024-04-10 14:45:38,sudo,pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 14:45:38,sudo,pam_unix(sudo:session): session closed for user root
2024-04-10 14:45:42,polkitd(authority=local),Operator of unix-session:c2 successfully authenticated as unix-user:eduardovitor to gain TEMPORARY authorization for action com.ubuntu.pkexec.synaptic for unix-process:3644:24104 [mintUpdate] (owned by unix-user:eduardovitor)
2024-04-10 14:45:42,pkexec,pam_unix(polkit-1:session): session opened for user root(uid=0) by (uid=1000)
2024-04-10 14:45:42,pkexec,eduardovitor: Executing command [USER=root] [TTY=unknown] [CWD=/home/eduardovitor] [COMMAND=/usr/sbin/synaptic --hide-main-window --non-interactive --parent-window-id 58720269 -o Synaptic::closeZvt=true --set-selections-file /tmp/tmpo1zb2u6k]
2024-04-10 14:45:50,sudo,eduardovitor : PWD=/home/eduardovitor ; USER=root ; COMMAND=/usr/lib/linuxmint/mintUpdate/synaptic-workaround.py disable
